brand_name,ratings,discount_pct,popularity_score
7 For All Mankind,4.230769230769231,0.4538461538461539,13.462991913838644
7OUNCE,4.3,0.5566666666666666,23.992838251740753
AD By Arvind,3.9934959349593493,0.38715447154471544,14.19887415115217
ADBUCKS,3.9125,14.0,14.055753293876805
ADIDAS Originals,4.1,0.35,9.977016057675298
AFLASH,3.9707317073170727,25.54390243902439,12.175559074000411
ALCOTT,4.066666666666666,0.4466666666666667,16.484428701054377
ALTINYILDIZ CLASSICS AC Co.,4.133333333333333,0.5,11.881278866433787
ALTIVA,4.2625,0.68,12.608689444981309
AMERICAN EAGLE OUTFITTERS,4.140754716981132,0.34713207547169816,14.294092502208724
AMSWAN,4.025806451612903,0.6,17.148291103446052
ANGERHOOD,3.8078125,24.27,11.855215962767979
ANTHEM,4.2,0.56,18.65913527725933
ARBIA FUNKI,3.8333333333333335,0.5777777777777777,11.538303831681496
ARISTOBRAT,4.3,0.49,23.992838251740753
ARTLESS,4.2,0.1,15.797040485912962
ASHTOM,4.025,20.15125,12.664627130340822
AVVA,4.041666666666667,0.48333333333333334,14.154454378273693
AWACK,4.074698795180723,0.27060240963855425,15.949565666699618
Aeropostale,4.101550387596899,0.5931782945736433,12.57766578474882
Albion By CnM,4.2,0.25,20.475828757444837
Allen Cooper,3.8419354838709676,0.6529032258064515,11.982757818013749
Allen Solly,4.089130434782609,0.46356521739130435,14.188470868033196
Allen Solly Sport,3.975324675324676,0.44649350649350655,12.590875118001488
American Archer,4.283333333333333,0.6999999999999998,11.620729141507134
Andamen,3.9741935483870967,0.46741935483870967,13.61597936392992
AngelFab,3.8047619047619046,0.79,10.34472348332385
Antony Morato,3.8537037037037036,1.3753703703703704,13.00234166856872
Arrow New York,3.7722222222222226,0.45499999999999996,14.573279315515542
Arrow Sport,3.9673469387755103,0.48653061224489796,12.325374809309073
Ashtag,4.0,16.21,20.636221196858116
BAESD,3.8,0.7463636363636365,10.679917310911316
BAWSE.,4.8,0.5,9.340368715465504
BEAT LONDON by PEPE JEANS,4.068888888888889,7.660444444444444,16.61660776426189
BEVDAAS,4.0825000000000005,37.7275,14.777410169864746
BIG HELLO,3.9,0.5599999999999999,11.630205740238438
BLUEBIRD,3.96,0.1,15.959927451347827
BOMBAY TROOPER,3.9,0.38,13.516370020918933
BOTABOCHI,4.0,0.5,12.401398814279133
BOYCOTT,4.2125,0.4,20.330606410290343
BRAVE SOUL,3.911538461538462,0.5126923076923077,14.26647655952985
BREXX,4.5,0.44499999999999995,15.869682482738227
BUNCH OF BAD,4.1,0.2,13.74742924347432
BUZZIC FASHION UNLIMITED,4.0475,0.45625,14.11173255371599
Banana Club,4.039873417721519,0.5675949367088607,13.84604528464355
Basics,3.9482758620689653,0.4566666666666666,14.913872473425293
Being Human,4.030257510729614,0.5639055793991415,13.474835032571125
Belliskey,3.930769230769231,0.6207692307692307,10.860196650762479
Ben Martin,3.935483870967742,0.6445161290322581,12.041956954107402
Bene Kleed,3.877439024390244,0.6496341463414634,14.797091626506347
Berkshire,4.022222222222222,0.6,11.856763155612771
Beverly Hills Polo Club,3.9625,0.3825,15.30920365132808
Bewakoof,3.9974358974358974,15.235897435897437,14.040492630641834
Bewakoof Plus,4.475,22.375,9.673726141225156
Beyoung,3.9733333333333336,0.5693333333333334,13.304306641238517
Big Hello - The Plus Life,3.996153846153846,0.33692307692307694,12.819951541932936
Blackberrys,4.055813953488372,0.581046511627907,13.672280386193988
Blue Buddha,3.8736842105263154,0.4231578947368422,16.01396540247912
Bluejam,4.022222222222222,15.100000000000001,14.78711929774884
Bossini,4.025,0.4625,11.923436202061634
Breakbounce,3.9,0.49,19.7193586408584
British Club,4.066666666666666,0.65,17.622178511806812
Bruun & Stengade,4.2,0.6,20.475828757444837
BuaGi Collection,3.9699999999999998,0.605,12.124951732017248
Burton,3.75,0.48,14.31548576771607
Bushirt,3.6769230769230767,0.6684615384615384,8.951392401368242
CAMLA,4.007843137254902,0.48980392156862745,11.71816177174412
CANOE,4.1,0.3,11.059245604707243
CAVALLO by Linen Club,4.0181818181818185,13.736363636363636,13.982084603555224
CINOCCI,3.9377049180327868,0.5245901639344263,12.706415440504564
CLUBROCKS,3.995833333333333,0.5908333333333333,15.352368756495142
COBB,4.06875,0.6,14.115006599494908
COLOR HUNT,4.3,0.6785714285714286,17.138944038720542
COMFITS,4.032310838445808,8.790102249488752,15.332720233170033
COSMIC,4.0475,0.6045,14.651574556812989
CS LIFE,3.783333333333333,0.6833333333333332,11.850060497670258
Calvin Klein,3.966666666666667,0.4206666666666667,12.989636711722357
Calvin Klein Jeans,4.0434915773353755,2.212924961715161,15.91667795538094
Campus Sutra,3.7372623574144486,0.6439923954372624,13.931092832588034
Canary London,3.9710526315789476,0.6782894736842104,13.05664858281108
Cantabil,4.030246913580247,0.753179012345679,13.413053312126536
Celio,4.0359375,0.5006640625000001,12.855544673715068
Chapter 2,4.1,0.6,19.59440632175727
Chennis,3.8666666666666663,0.36666666666666664,12.521089824693476
Cherokee,3.3,0.55,23.908307102912122
Classic Polo,3.8444444444444446,0.11222222222222222,15.324623617602413
Cloak & Decker by Monte Carlo,4.2,0.45,7.525389770757831
Club York,3.7285714285714286,0.6978571428571428,13.216260868298848
Code 61,3.869230769230769,3.512307692307692,14.774050005465982
ColorPlus,3.9204545454545454,0.45272727272727276,12.411861621009786
Colors and Blends,4.6,30.0,8.242093558449053
Colt,4.0,0.6,16.635532333438686
ComfyStyle,3.9446601941747574,0.5509708737864077,13.71480603861494
Crimsoune Club,3.96,0.5239428571428572,13.34764619886672
Crocodile,3.8833333333333333,0.31666666666666665,11.299822179801065
DAGERRFLY,4.279999999999999,0.19,12.75409089968406
DAKWINS,4.123809523809523,18.0,15.727458312667201
DENIMLOOK,3.776543209876543,19.685185185185187,13.843445941704092
DENNISON,3.776744186046512,0.6397674418604652,13.403696090988255
DILLINGER,3.9499999999999997,0.7316666666666666,12.838369162039696
DRAGAON,4.2,28.45,20.475828757444837
DRAGON HILL,4.05,0.49,13.245716745455171
Dais,3.7,7.261,12.749506075796935
DeFacto,4.04054054054054,0.48918918918918924,14.049298714721225
Dennis Lingo,3.8925619834710745,6.196611570247933,14.980259414827591
Difference of Opinion,4.35,0.06,8.84134621986232
Double Two,4.068181818181818,0.3,13.482268037301255
Ducati,4.1923076923076925,0.5776923076923077,14.74276341193551
Duke,4.003555555555556,0.7684444444444445,13.17978456378485
EDITLOOK,3.86,12.5296,12.467253951267953
ESPRIT,3.9,0.3,26.640409515120098
EVERBLUE,3.87948717948718,19.53205128205128,14.123631659459019
Ed Hardy,4.2,0.42,20.475828757444837
Espanshe,3.866666666666667,0.4502564102564102,14.327276035881797
Eszett,3.775,0.2875,13.22451295852671
FABRIPPLE,3.5999999999999996,9.4,10.784636184794367
FCUK,4.0,0.5386046511627907,12.729359374587542
FIBONACCI,3.7000000000000006,0.20000000000000004,17.864760828018518
FLYING SHARK,4.0,6.7272727272727275,16.19649813336292
FORCE IX,4.0,0.04,9.436182972361385
FOREVER 21,3.9588235294117644,0.3176470588235294,11.809072787054218
FOUL CHILD,3.934375,0.5590625,11.154343472712203
FREAKINS,3.9139664804469274,20.710055865921788,13.576206290895763
FTX,3.0999999999999996,0.7,9.207099251588037
FUBAR,3.6285714285714286,20.32857142857143,17.313216264636456
FUDE PRIDE,3.744444444444445,0.7611111111111111,12.927823552350974
FUGAZEE,3.7047105004906773,0.4027576054955839,17.755081372790034
Fame Forever by Lifestyle,3.9705882352941178,0.27058823529411763,14.509171305534526
FiftyEight,3.7,0.5,17.864760828018518
FirstKrush,4.1,0.45,9.008620767078499
Flying Machine,4.116721185299211,0.39414085049066766,13.523830049407042
Forca,4.015,0.26999999999999996,14.47804070734814
Forca by Lifestyle,3.9875000000000003,0.20208333333333336,12.955576608870883
Freeform by High Star,4.040909090909091,0.4329545454545455,13.337773035234857
French Connection,4.363895486935867,0.6160332541567697,13.072497936633898
GANT,4.056,0.4496,14.083007428127189
GAP,3.9185714285714286,0.6478571428571429,12.31690660370888
GAUDDLY,4.0,0.6,16.635532333438686
GIORDANO,3.9322580645161294,0.6716129032258065,12.594481871508991
GUESS,4.153125,0.4609375,12.555131033694003
GUTI,4.3,15.0,12.661087610415693
Global Republic,3.966666666666667,0.5,16.76577788245672
Globus,3.908333333333333,0.6025,9.026086570261613
Greenfibre,3.8628318584070795,1.8968141592920353,14.558522610540939
Grit and Flair,4.257142857142857,0.35000000000000003,22.485548468471077
H&M,4.1375,0.3998214285714286,16.171160696978955
HACKETT LONDON,4.1000000000000005,0.2966666666666667,14.864636968343333
HARDSODA,4.328,0.728,12.084820928921383
HAUWER,4.0600000000000005,0.804,15.636295080643066
HERE&NOW,3.821631878557875,2.380075901328273,15.013275797093495
HIGHLANDER,3.804966139954853,5.2708577878103835,19.165159533364488
HJ HASASI,3.953488372093023,0.7144186046511628,12.283190648614505
HOP HEAD,3.808695652173913,0.1,14.44930842551034
HUE & HIDE,3.8,0.6,10.76621070741362
HUEMN,4.133333333333333,0.37333333333333335,11.308399909875403
Hancock,4.033333333333333,0.7166666666666667,17.00852609785954
HangerLoop,3.872727272727273,17.28181818181818,14.37930677727929
Happy2r,4.6,0.3,8.242093558449053
Hardsoda by The Indian Garage Co,4.184615384615385,0.6907692307692308,12.703403991795765
Harvard,3.9000000000000004,0.6582142857142858,13.571897990786738
Hence,3.9684210526315793,3.498947368421053,14.243304557489054
High Star,3.7928571428571427,0.5158163265306123,13.976355564830296
House of Koala,4.4,0.42000000000000004,13.243038165117264
Hubberholme,4.0638297872340425,0.5965957446808511,14.703291019167287
IMPACKT,3.9181818181818184,0.48272727272727267,15.12888098652585
INDIROCKS,4.053061224489796,0.5806122448979593,16.726500172969427
INKD,4.6,0.5,8.242093558449053
INVICTUS,3.766666666666667,0.5466666666666667,19.420846526912168
IVOC,3.8,0.628,13.835507004059778
IZOD,4.466666666666666,0.4666666666666666,10.803002305978389
Iconic,4.06,0.462,14.704687235928887
Indian Terrain,4.097744360902255,0.5260902255639097,13.829796901059547
Instafab Plus,4.018571428571429,0.6278571428571429,13.581049336609869
Integriti,3.9677966101694913,0.6654237288135594,10.847284293640241
Ishika Creation,4.0,0.44,13.437282913403504
JADE BLUE,4.0456,0.9497599999999999,13.336480909667076
JIMMY & JORDAN,3.783333333333333,7.248333333333334,12.12649304537535
JUMP USA,3.733333333333333,0.4633333333333334,15.498577454483552
Jack & Jones,4.049815498154982,0.4862546125461255,14.196230150401849
Jacob Cohen,4.075,0.33083333333333337,13.946959959030755
Jb Just BLACK,4.0346153846153845,8.435897435897436,11.998430824355351
John Players,3.6333333333333333,0.16666666666666666,13.473473403503545
John Pride,4.092045454545455,1.2060227272727273,14.158619903878707
Just Cavalli,4.6,0.45,8.242093558449053
KAPTHE,3.9838709677419355,0.5116129032258064,15.142373136250361
KETCH,3.7214285714285715,7.896428571428571,18.062091430207364
KIABI,2.95,0.4,8.062917611526247
KINGDOM OF WHITE,3.8,0.22,11.914878020530768
KPOP,4.125,0.55,14.842991711615753
KULTPRIT,3.8909090909090907,3.3345454545454545,15.236372680977162
KZ07 By Kazo,3.8,0.7,10.522142578653309
Kailash art and creation,4.0600000000000005,0.30999999999999994,15.435602981122065
Karl Lagerfeld,4.449999999999999,0.325,13.403646223327593
Killer,3.9,0.3,26.640409515120098
Klub Fox,4.016363636363637,25.636363636363637,14.203550555150766
Kolor Fusion,3.9586206896551728,1.0448275862068965,7.84550898213733
Kook N Keech,3.7391061452513963,3.4872625698324025,14.394021875998208
Koton,4.077659574468085,0.5957446808510638,14.798414805426733
Kotty,3.779090909090909,0.6839999999999999,15.024171851357591
L'monte,4.157142857142857,33.059999999999995,17.213262391499626
LC Waikiki,4.033333333333333,0.46454545454545454,15.373436145448892
LEG UP,4.0,0.39,16.635532333438686
LIMEROAD,3.842857142857143,0.09142857142857144,10.315862322969444
LINARIA,4.032799013563502,8.511097410604192,15.005594025592542
LINDBERGH,3.680769230769231,0.5230769230769231,12.352358989941896
LOCOMOTIVE,3.7129032258064516,11.428387096774195,19.657788263579757
LOUIS STITCH,3.955421686746988,5.0,11.33588560298572
LOVEGEN,2.8800000000000003,0.44466666666666665,8.230008098173023
Lawman pg3,4.038095238095238,0.4452380952380952,14.986482737140648
Lee,4.0665865384615385,0.5164423076923077,13.577399951301357
Levis,4.085694379934974,0.498704133766837,17.54309469840716
Llak Jeans,3.6538461538461537,0.7253846153846154,10.715731464294096
London Hills,3.55625,0.52125,8.821399402632297
Louis Philippe Jeans,4.048927038626609,0.4286909871244635,14.041253004189995
M&H Our Water,4.033333333333333,0.6633333333333333,20.923026066864555
MAAHIT,3.838636363636364,0.7697727272727272,14.645583313910635
MAD-O-WHAT,4.275,0.4375,13.706194175590365
MANGO MAN,4.035,0.46275000000000005,14.160925216457162
MANTICORE,3.5666666666666664,0.4033333333333333,10.880443374680395
MARK VIEW,4.066666666666666,5.0,11.67805259283183
MARVEL STREET,4.00625,0.645,14.463911993397375
MASCLN SASSAFRAS,3.957142857142857,0.5728571428571428,13.241762142489238
MASTERLY WEFT,3.5258620689655173,0.5636206896551724,12.196809501210302
MEGHZ,3.8339999999999996,0.674,12.156353801764737
MERCHANT MARINE,3.94,19.0,14.20743706724528
MIRAAN,4.166666666666667,22.78,15.04773958294546
MM-21,3.838461538461538,0.6407692307692308,11.87014903325517
MMXXII,4.213333333333334,0.5,20.818632250042867
MONTREZ,4.133333333333334,9.63,10.20372882806927
MOZZO,4.0,0.3,16.635532333438686
MR BUTTON,3.7,0.48,17.864760828018518
MYLANA,3.957142857142857,16.09714285714286,11.57982030491171
Maniac,3.88,5.896,10.213045849721693
Markle Moro,4.1000000000000005,6.277272727272727,14.342989931779579
Marks & Spencer,4.016666666666667,1.2111111111111112,14.290313752975935
Mast & Harbour,3.788225538971808,1.4105804311774461,14.305905603878502
Matinique,4.033333333333333,0.6,17.95168058468346
MaverIQ,4.039041095890411,1.2728767123287672,15.598985337666079
Melvin Jones,4.1,0.49,9.197698608704016
Metronaut,3.9562500000000003,5.895625,14.65994434571563
Minus One,3.536363636363636,26.0,11.210461970247488
Moda Rapido,3.7309941520467835,6.760175438596491,12.399271874561936
Monte Carlo,4.1395348837209305,0.4176744186046512,14.313549096960935
Monterrey SF,3.972727272727272,0.6227272727272727,12.399901482705213
Moudlin,3.95,13.1875,15.120312824841504
Mr Bowerbird,4.015151515151516,0.5657575757575758,15.13480904034909
Mufti,3.8872102649006623,0.6125455298013245,11.48215421539105
NEXT,4.042857142857143,0.36142857142857143,13.284856581373925
NUEVOSDAMAS,4.2,0.75,20.475828757444837
Nature Casuals,3.1,0.2,11.10890870921394
Nautica,4.154824561403508,0.5155263157894736,14.640081747080036
Nike,5.0,0.1,9.729550745276565
NoBiY,4.225,0.52,8.958797346140274
Numero Uno,4.077339901477833,0.4746305418719212,14.044187023665131
ODCC,3.95,5.71,14.065582215103296
Octave,4.074850299401198,0.42155688622754484,12.623000531221201
Off Duty India,4.12,4.876,17.765016794884456
Oxemberg,4.0210526315789465,0.3,10.895335414691992
PARIS HAMILTON,4.0036144578313255,0.574698795180723,16.66190040416197
PASSPORT JEANS,4.133333333333334,5.386666666666667,13.47651808039562
PAUL STREET,3.915,21.060000000000002,11.506682431807167
PENTHOUSES 4446,4.129411764705883,1.3947058823529412,14.162039320388537
PLUS 91,3.6545454545454548,0.63,13.113551088416555
POMPOUS,3.7,18.32,12.034851170854214
PRONK,4.0,15.0,14.551093179631469
Park Avenue,4.093939393939394,0.4854545454545454,12.871536685515293
Parx,3.9030456852791877,0.525736040609137,12.021867768817636
Passion,3.8323943661971835,17.746478873239436,10.429162588724903
People,3.80625,0.43374999999999997,12.034607374868454
Pepe Jeans,4.069640479360852,2.252676431424767,14.360174867540076
Peregrine by Pantaloons,3.8,0.61,10.76621070741362
Peter England,4.08,0.365,12.149789878433047
Peter England Better Jeans Company,4.166666666666667,0.3499999999999999,12.317465608365628
Peter England Casuals,3.9742009132420093,0.6689954337899543,14.149387184243
Petrol,4.14,0.442,16.376929944671296
Playfeel,3.817241379310345,6.723965517241379,13.328546166650982
Plounge,4.064705882352941,3.5647058823529414,13.674723111030941
Podge,3.825,16.65909090909091,14.059577668574581
Polo Ralph Lauren,3.9899999999999998,0.316,14.885166049309728
Powerlook,4.176470588235294,0.44235294117647056,16.371031161645725
Pupil London,2.4,0.45,4.300222726147331
R&B,4.041428571428571,0.5874285714285715,13.466577333949763
R.Code by The Roadster Life Co.,3.784090909090909,0.6165909090909091,12.720580097373373
RAGZO,4.032558139534884,0.8400000000000001,15.461235275434813
RARE RABBIT,4.14703196347032,0.34356164383561644,13.957801111766456
RDSTR,3.7,0.4,17.864760828018518
REGY,4.3,10.0,23.992838251740753
RIG BONE,3.9529411764705884,29.264705882352942,14.274563589406942
RIGS AND RAGS,4.0,0.6566666666666667,19.497710471065986
RJ Denim,4.0055555555555555,0.7183333333333333,13.859045279566244
ROCKING SWAMY,3.6866666666666665,0.39266666666666666,11.333191903573148
RUF & TUF,4.6,0.39,8.242093558449053
RUG WOODS,4.049019607843137,0.55,16.748111161239063
Raymond,3.9,0.5008333333333334,13.245875479963123
Red Chief,4.35,0.5,18.355236993241938
Red Tape,4.128571428571429,33.60885714285714,19.057850750621256
Reid & Taylor,4.116666666666666,0.505,13.764901100249352
Rend,3.88125,22.59375,13.182846682569412
Richlook,4.017857142857143,0.6,14.829278709708749
Rigo,3.9,0.65,10.937056543202086
Roadster,3.776355378938405,0.6687453874538745,15.183032983791058
Rodamo,4.036734693877551,0.5812244897959183,10.955480309042107
Routeen,3.625581395348837,0.652093023255814,12.427315308914494
Royal Enfield,4.1,0.4666666666666667,10.829419916608623
RusticBlooms,3.6399999999999997,4.85,13.027386055963353
SACHIVA FASHION,3.7,0.64,17.864760828018518
SELECTED,4.048936170212766,0.4161702127659574,13.61679371164625
SEMIR,4.2,0.42,15.797040485912962
SF JEANS by Pantaloons,4.047899159663865,0.3410084033613445,13.498903651530851
SHOWOFF,4.086624203821656,0.6024203821656051,14.67816854810252
SHOWOFFFF,4.139024390243902,0.6,15.105768578878289
SIMON CARTER LONDON,4.082352941176471,0.5214705882352941,13.960129029027659
SINGLE,3.675,0.3775,13.656860072149524
SIX5SIX,3.9000000000000004,6.766923076923077,14.490098763315656
SOKO STREET,3.892857142857143,0.5007142857142857,9.58075991617484
SPYKAR,3.9997594226142743,0.5722534081796311,13.617164795985849
STEPLE DENIMS,4.24,0.318,12.947776642702072
STUDIO NEXX,4.010526315789473,0.5881578947368421,12.581783735382404
SZN,3.75,0.9741935483870967,13.484087422512122
Santonio,4.16,0.31999999999999995,14.785821832300666
Sizeupp,4.1571428571428575,0.4028571428571429,16.346855616651563
Slub,4.2,0.2,15.797040485912962
Snitch,4.017127071823205,1.126049723756906,14.662893611245732
Sparky,4.1,0.2,9.440598881275587
Splash,4.15,0.2,10.441792788322953
Star4Well,4.148936170212766,0.45595744680851064,16.538301492660626
Status Quo,3.9153846153846152,0.5307692307692308,10.641567070494464
Style Quotient,4.036363636363636,0.6504545454545455,13.26061077370796
StyleCast,3.7349112426035505,4.3248224852071,13.759312591019677
StyleCast x Revolte,3.5458333333333334,0.5427272727272727,11.836670427924103
Stylecast X Kotty,3.6533333333333333,0.7046666666666667,12.422544259974154
Styli,3.939130434782609,0.3781159420289855,14.297176535852538
Sztori,4.27,1.8516666666666666,18.736168951135973
TBS- THE BARGAIN STREET,4.0,0.58,15.19562690330385
TCI,4.0,0.7237362637362638,14.665308779985228
THE BEAR HOUSE,4.121985815602837,0.8810638297872341,15.35024658334069
THE BEETEL HOUSE,4.114925373134328,16.68597014925373,15.76129315717287
THIRD QUADRANT,3.966666666666667,0.6833333333333332,13.012243931318409
THREE DAYS,4.127272727272727,0.3409090909090909,15.1744433991809
TIM PARIS,3.963157894736842,12.227105263157895,14.70741083293857
TNG,3.9916666666666667,0.48333333333333334,14.904940778387862
TQS,4.097435897435898,0.6625641025641026,14.372259246956604
TRACKnJEANS,4.2,0.34,20.475828757444837
TRAVIS MATHEW,4.0200000000000005,0.24,15.980065027928564
TURMS,4.055555555555555,12.222222222222221,12.159506100127604
Tailoraedge,3.996774193548387,8.990645161290322,16.813541819141935
The Collection,4.074545454545454,0.4,15.139704626100446
The Dance Bible,4.2,0.5,12.93410031583306
The Indian Garage Co,3.942036553524804,0.6551697127937337,18.697447883581532
The Pant Project,3.9105263157894736,13.496842105263157,11.622738213798334
The Souled Store,4.2,8.375428571428571,13.144192080164295
Thomas Scott,3.902325581395349,19.22325581395349,13.244037733342873
Tommy Hilfiger,4.091197183098592,0.5119014084507042,12.71185208111543
Toodle Plus,4.0,12.6,9.910858391906823
Toomes,4.3999999999999995,0.49500000000000005,14.358961157946945
Tramarossa,4.3,0.3357142857142857,11.873039203058656
Trendyol,3.979032258064516,0.5000806451612904,14.029583110084522
True Religion,4.086666666666667,0.5519999999999999,14.295590896517094
Turning Blue,4.172727272727273,21.681818181818183,13.82221366712026
Turtle,3.9474747474747476,0.4573737373737374,11.95226876124845
U.S. Polo Assn.,4.0,0.45611111111111113,12.727934323611997
U.S. Polo Assn. Denim Co.,4.09800629590766,0.44925498426023086,14.98105400679708
UNITED DENIM,2.4,0.45,4.300222726147331
UNSIZED,3.923076923076923,0.2,15.648609075849029
UNSTD,4.12,1.2366666666666668,19.358155214501096
URA STREET,3.65,0.5,10.331046379472035
USMC,3.55,0.75,12.169371473890743
Underrated Club,3.9666666666666663,0.17666666666666664,13.164899135420134
United Colors of Benetton,4.056662484316186,2.018469259723965,14.601830959407048
Urban Monkey,4.525,0.605,13.827650734390678
Urbano Fashion,3.8902877697841727,0.5322302158273382,16.650570364573074
Urbano Plus,4.015853658536585,0.4804268292682927,14.312810194943964
V-Mart,3.9857781753130594,0.4892844364937388,14.306003999551066
VALKYRE,4.359999999999999,17.346,13.162161804569411
VAN HEUSEN DENIM LABS,4.030897009966777,0.5261129568106312,14.522125274018363
VEIRDO,3.4,0.72,8.972794920691879
VESTIDO MODAS,4.08,0.654,12.733413947845102
VOGAAN,4.05,0.5425,18.229174232864015
VOLTEDGE,3.909090909090909,0.5490909090909091,15.145696481523947
VOOTER,4.15,12.0,17.96683697274682
VUDU,4.059420289855073,0.16391304347826088,13.542402613937195
VYNTIQ,3.9904761904761905,25.857142857142858,12.0205240688639
Van Heusen,3.81875,4.59,15.323695625663344
Van Heusen ACADEMY,4.05,0.455,14.006297737005168
Veltick,4.25,23.0,14.421621199191343
Veny,4.1,0.5,13.358195805888075
Versace Jeans Couture,4.0125,0.345,15.336179677982612
Voi Jeans,3.9583333333333335,0.49976851851851856,12.781149289944535
Votico,4.2,0.1,15.797040485912962
W.T.F - Witnessing True Fashion,4.030434782608696,32.391304347826086,11.661697202516246
WAIMEA,4.003308823529412,0.5855147058823529,12.562033480993259
WROGN,4.138016217235528,0.4593550820290402,16.316549586529845
Woodland,3.796666666666667,0.23633333333333337,10.59084107606181
Wrangler,3.98871473354232,0.5313166144200627,12.644125872016593
XABIRI,3.5,0.5974999999999999,10.601504179028538
Xee,3.4666666666666663,13.576923076923077,9.738258333061657
Xmex,4.1,0.5,7.831498166412716
YASA CREATION,3.9,0.43,13.516370020918933
YOUTHIX,4.275,1.3900000000000001,18.934257696508958
YU by Pantaloons,3.9076923076923076,0.4273846153846154,10.579540301648821
ZALORA BASICS,3.8000000000000003,0.43333333333333335,11.838586385969522
ZAYSH,4.004545454545455,0.5855844155844155,14.798499141593945
ZUSH,4.280645161290322,1.1390322580645162,12.62744564408876
beevee,4.230769230769231,0.6,13.859437668628248
bigbanana,4.0636363636363635,0.5590909090909091,14.017521086427307
boohooMAN,4.0875,0.3825,12.713679493935773
catch,4.1090909090909085,0.4722727272727273,12.008372048501872
ether,3.7649999999999997,0.603,12.886061625499101
fineblu,4.106756756756757,0.47135135135135137,17.526254774346015
glitchez,3.834981458590853,0.6627812113720644,14.234427697798333
max,4.002222222222222,2.2386666666666666,14.419682897150212
me Queen,4.02391304347826,0.5,13.911861072162674
mode de base,4.223076923076923,26.24076923076923,11.007392496507142
nostrum,4.009090909090909,0.46181818181818185,14.408503442801338
prochain,4.15,0.6,18.384348305036415
styzon,4.072727272727273,0.5127272727272727,14.236363580791092
the Misnomer,4.3,0.49,23.992838251740753
